Candidate,Party,Country,extra info,source_file,source_sheet,source_row
MJMontero,María Jesús Montero,Spanish Socialist Workers' Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1885
edelgadorgaz,Emilio Delgado,SUMAR,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1886
Buxade,Jorge Buxadé,VOX,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1887
Jose Maria Aznar,José María Aznar,People's Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1888
Marco Buschmann,Marco Buschmann,Free Democratic Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1889
David García,David García,VOX,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1890
errejon,Íñigo Errejón,SUMAR,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1891
feijoo,Alberto Núñez Feijóo,People's Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1892
carlesesteveaparicio,Carlos Esteve Aparicio,SUMAR,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1893
Jorge Garriga,Ignacio Garriga,VOX,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1894
pepe mujico,José Mujica,Movement of Popular Participation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1895
jorge pueyo,Jorge Pueyo,SUMAR,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1896
carla_antonelli,Carla Antonelli,Spanish Socialist Workers' Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1897
Ana Cuartero,Ana Cuartero,VOX,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1898
Puigdemonnt,Carles Puigdemont,Together for Catalonia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1899
Ben Z.,Ben Zyskowich,National Coalition,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1900
Ben Z,Ben Zyskowich,National Coalition,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1901
Netanjahu,Benjamin Netanyahu,Likud,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1902
Terapeutti Ville,Ville Merinen,Social Democratic Party of Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1903
PerttuJussila,Perttu Jussila,Green League,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1904
Lintila,Mika Lintilä,Centre Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1905
Träsckbäck,Jocka Träskbäck,National Coalition,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1906
Alex Stubb,Alexander Stubb,President of Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1907
Harkomo Orpo,"Hjallis Harkimo, Petteri Orpo","Movement Now, National Coalition",,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1908
jockaman,Jocka Träskbäck,National Coalition,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1909
Paakki,Valtteri Paakki,Centre Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1910
Hop,Inka Hopsu,Green League,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1911
Seitteenranta,Sauli Seittenranta,National Coalition,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1912
Kuivalainen,Maija Kuivalainen,Left Alliance,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1913
President Pavel,Petr Pavel,President of Czech Republic,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1914
Byman,Oscar Byman,Swedish People's Party of Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1915
Miala,Maria Miala,National Coalition,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1916
Marjo Matikainen,Marjo Matikainen-Kallström,National Coalition,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1917
Sigfrids,Frida Sigfrids,Swedish People's Party of Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1918
Westerholm,Anita Westerholm,Swedish People's Party of Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1919
atteh,Atte Harjanne,Green League,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1920
Terapeutti Ville,Ville Merinen,Social Democratic Party of Finland,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1921
SHuff,Shawn Huff,Green League,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1922
Jean Marc Zulesi,Jean-Marc Zulesi,Renaissance,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1923
Bardellat,Jordan Bardella,National Rally,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1924
Deffontaines,Léon Deffontaines,French Communist Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1925
Gluksman,Raphaël Glucksmann,Public Square,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1926
Melenchon,Jean-Luc Melenchon,France Unbowed,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1927
Rubi Le Maire,Bruno Le Maire,Renaissance,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1928
JL Melenchon,Jean-Luc Melenchon,France Unbowed,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1929
Gluksmann,Raphaël Glucksmann,Public Square,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1930
FX Bellamy,François-Xavier Bellamy,The Republicans,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1931
Lisnard,David Lisnard,The Republicans,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1932
FX,François-Xavier Bellamy,The Republicans,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1933
Bordella,Jordan Bardella,National Rally,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1934
Ciotti,Éric Ciotti,The Republicans,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1935
Ruffin,François Ruffin,France Unbowed,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1936
Leffontaines,Léon Deffontaines,French Communist Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1937
ontaines,Léon Deffontaines,French Communist Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1938
Valery Hayer,Valérie Hayer,Renaissance,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1939
Rachida Daty,Rachida Dati,The Republicans; now independent,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1940
Bompart,Manuel Bompard,France Unbowed,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1941
Eric Ciotti,Éric Ciotti,The Republicans,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1942
Fx Bellamy,François-Xavier Bellamy,The Republicans,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1943
Asselinau,François Asselineau,Rally for France,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1944
Bompardb,Manuel Bompard,France Unbowed,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1945
Zemoour,Éric Zemmour,Reconquest,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1946
Stipe Mlinarić Ćipe,Stipo Mlinarić,Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1947
Urša Raukar Gamulin,Urša Raukar Gamulin,We can!,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1948
StipoMlinarić,Stipo Mlinarić,Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1949
Dušica Radojčić,Dušica Radojčić,We can!,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1950
Damir Bakić,Damir Bakić,We can!,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1951
Gavin Newsom,Gavin Newsom,Democratic Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1952
Danijela Dolenec,Danijela Dolenec,We can!,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1953
Lina Khan,Lina Khan,Democratic Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1954
Gabriela Bošnjak,Gabriela Bošnjak,Croatian Social Liberal Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1955
Myriakos Misotakis,Kyriakos Mitsotakis,New Democracy,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1956
Ulf Krist,Ulf Kristersson,Moderate Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1957
Gabrijela Bošnjak,Gabriela Bošnjak,Croatian Social Liberal Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1958
Luka Kraljević,Luka Kraljević,Republic,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1959
Johannes Rauch,Johannes Rauch,The Greens – The Green Alternative,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1960
Ivica Dačić,Ivica Dačić,Socialist Party of Serbia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1961
Alessandra Todde,Alessandra Todde,Five Star Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1962
Viola Amherd,Viola Amherd,The Centre,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1963
Duro Dora,Dúró Dóra,Our Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1964
Torockay,Toroczkai László,Our Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1965
Nagy Ervin,Nagy Ervin,TISZA Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1966
torockai,Toroczkai László,Our Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1967
Sulyok Tamás,Sulyok Tamás,Fidesz,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1968
Vitézy Dávid,Vitézy Dávid,Politics Can Be Different / LMP – Hungary's Green Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1969
Bruti,Bruti,Hungarian Two-Tailed Dog Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1970
Pressman,David Pressman,Democrats,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1971
Kulja Viktor,Kulja András,TISZA Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1972
Torock,Toroczkai László,Our Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1973
Gyöngyösi Márton,Gyöngyösi Márton,Jobbik,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1974
Duró Dora,Dúró Dóra,Our Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1975
Schiffer András,Schiffer András,Politics Can Be Different / LMP – Hungary's Green Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1976
Ungár Péter,Ungár Péter,Politics Can Be Different / LMP – Hungary's Green Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1977
GW Bush,George W. Bush,Republicans,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1978
Kósa Lajos,Kósa Lajos,Fidesz,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1979
MZP,Márki-Zay Péter,Everybody's Hungary People's Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1980
Móga Bernadett,Móga Bernadett,Democratic Coalition - Momentum Movement - Jobbik - LMP-Hungary's Green Party - Hungarian Socialist Party - Dialogue - The Greens' Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1981
Schmitt Mária,Schmitt Mária,Fidesz,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1982
Brezhnev,Leonid Ilyich Brezhnev,Communist Party of the Soviet Union,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1983
duro dora,Dúró Dóra,Our Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1984
duro Dora,Dúró Dóra,Our Homeland Movement,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1985
Le Marietta,Le Marietta,Hungarian Two-Tailed Dog Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1986
Karsay Ferenc,Karsay Ferenc,Fidesz,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1987
Szájer József,Szájer József,Fidesz,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1988
Parbeszed,Párbeszéd,Dialogue – The Greens' Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1989
Caputová,Zuzana Čaputová,Progressive Slovakia,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1990
Kaleta,Sebastian Kaleta,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1991
Zukowska,Anna Maria Żukowska,Left,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1992
Kamysz-Kosiniak,Władysław Kosiniak-Kamysz,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1993
Ziobro,Zbigniew Ziobro,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1994
Lukashenko,Alexander Lukashenko,,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1995
Korwin-Mikke,Janusz Korwin-Mikke,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1996
Zalewski,Paweł Zalewski,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1997
Czaputowicz,Jacek Czaputowicz,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1998
Józefaciuk,Marcin Józefaciuk,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,1999
Fogiel,Radosław Fogiel,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2000
Paszyk,Krzysztof Paszyk,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2001
Mucha,Joanna Mucha,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2002
Sawick,Marek Sawicki,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2003
Kolarski,Wojciech Kolarski,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2004
Bortniczuk,Kamil Bortniczuk,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2005
Hamerski,Jan Hamerski,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2006
Zbigniew Rau,Zbigniew Rau,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2007
Sawicki,Marek Sawicki,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2008
Suski,Marek Suski,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2009
Karczewski,Stanisław Karczewski,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2010
Olszewski,Marek Olszewski,Nonpartisan Local Government Activists,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2011
Grodzki,Tomasz Grodzki,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2012
Sasin,Jacek Sasin,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2013
Karski,Karol Karski,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2014
Mikke,Janusz Korwin-Mikke,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2015
J. Saryusz-Wolski,Jacek Saryusz-Wolski,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2016
G. Braun,Grzegorz Braun,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2017
P. Jaki,Patryk Jaki,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2018
Wawer,Michał Wawer,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2019
G.Braun,Grzegorz Braun,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2020
W. Buda,Waldemar Buda,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2021
J. Grabiec,Jan Grabiec,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2022
T. Siemioniak,Tomasz Siemoniak,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2023
P. Kowal,Piotr Kowal,Left,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2024
R. Petru,Ryszard Petru,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2025
Dude,Andrzej Duda,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2026
Gasiuk Pihowicz,Kamila Gasiuk-Pihowicz,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2027
Trzkawski,Rafał Trzaskowski,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2028
Alicja Lepkowska-Golas,Alicja Łepkowska-Gołaś,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2029
Misiek Kaminski,Michał Kamiński,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2030
Janusz Korwin-Mikke,Janusz Korwin-Mikke,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2031
Tarczyńska,Dominik Tarczyński,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2032
Gasiuk-Pichowicz,Kamila Gasiuk-Pihowicz,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2033
M.Kierwinski,Marcin Kierwiński,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2034
Kierwińki,Marcin Kierwiński,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2035
Sylwia Bielawska,Sylwia Bielawska,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2036
Płaczek-Kobiór,Grzegorz Płaczek,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2037
Horała,Marcin Horała,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2038
Miszalski,Aleksander Miszalski,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2039
Hennig-Kloska,Paulina Hennig-Kloska,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2040
Bodnar,Adam Bodnar,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2041
Grabarczyk,Tomasz Grabarczyk,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2042
ikke,Janusz Korwin-Mikke,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2043
Roza Thun,Róża Thun,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2044
Baluch,Anna Baluch,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2045
Jakubiak,Marek Jakubiak,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2046
Jabłoński,Paweł Jabłoński,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2047
droń,Robert Biedroń,Left,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2048
Wielichowska,Monika Wielichowska,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2049
P. Zgorzelski,Piotr Zgorzelski,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2050
K. Ber,Konrad Berkowicz,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2051
owicz,Konrad Berkowicz,Confederation,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2052
D. Jonski,Dariusz Joński,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2053
R. Czarnecki,Ryszard Czarnecki,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2054
S. Kaleta,Sebastian Kaleta,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2055
J. Borowiak,Joanna Borowiak,Law and Justice,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2056
P. Hennig-Kloska,Paulina Hennig-Kloska,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2057
K. Perczyńska Nałęcz,Katarzyna Pełczyńska-Nałęcz,Third way,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2058
W. Zembaczyński,Witold Zembaczyński,Civic Platform,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2059
Cristina Mortágua,Cristina Mortágua,Left Block,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2060
Patricia Gilvaz,Patricia Gilvaz,Liberal Initiative,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2061
Antonio Tanger,Tânger Correia,Chega,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2062
pedro_frazao,Pedro Frazão,Chega,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2063
Maria Escaja,Maria Escaja,Left Block,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2064
Joana Amaral Dias,Joana Amaral Dias,National Democratic Alternative,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2065
Francisco Paupério,Francisco Paupério,Livre,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2066
Pedro Fidalgo Marques,Pedro Fidalgo Marques,PAN,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2067
Joao Cotrim,João Cotrim de Figueiredo,Liberal Initiative,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2068
Duarte Costa,Duarte Costa,Volt Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2069
Tânger Correia,Tânger Correia,Chega,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2070
João Rodrigues,João Rodrigues,Social Democratic Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2071
Ernesto Santos Silva,Augusto Ernesto Santos Silva,Socialist Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2072
Manuel Loff,Manuel Loff,Portuguese Communist Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2073
Ossanda Liber,Ossanda Liber,New Right,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2074
André Tanger Correia,Tânger Correia,Chega,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2075
Mariana Gonçalves,Marina Gonçalves,Socialist Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2076
Ossanda Lieber,Ossanda Liber,New Right,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2077
Sofia Pereira,Sofia Pereira,Socialist Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2078
Ana Gabriela Cabilhas,Ana Gabriela Cabilhas,Social Democratic Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2079
Rui Sequeira,Rui Sequeira,New Right,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2080
Marta Martins da Silva,Marta Martins da Silva,Chega,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2081
Maria José Aguiar,Maria José Aguiar,Chega,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2082
Francisco Pauperio,Francisco Paupério,Livre,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2083
Rui Pauperio,Francisco Paupério,Livre,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2084
Rhia Lopes,Rhia Lopes,Volt Portugal,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2085
Nuno Matias,Nuno Matias,Social Democratic Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2086
Leitao Marques,Maria Manuel Leitão Marques,Socialist Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2087
Roberto Vannacci,Roberto Vannacci,La Lega,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2088
Moderaterna,Moderaterna,The Moderate Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2089
Socialdemokraterna,Socialdemokraterna,The Social Democrats,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2090
Miljöparty,Miljöpartiet de Gröna,The Green Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2091
People's list,Folklistan,The People's List,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2092
Vänster,Vänsterpartiet,The Left Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2093
Socialdem,Socialdemokraterna,The Social Democrats,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2094
Ulf Krist,Ulf Kristersson,The Moderate Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2095
Soc dem,Socialdemokraterna,The Social Democrats,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2096
Jonas S.,Jonas Sjöstedt,The Left Party,,Cleaned_NER_files/mep_party_cleaned2(1).xlsx,Sheet1,2097
